times
1365400
1150200
1030900
1299700
1473900
974000
1163100
1004400
1367400
1187100
945400
1215900
998500
1478300
1122100
989900
1027200
1045000
1320900
1303700
954800
1235600
1099000
1103700
1009200
974600
1343000
1166700
973700
1349100
1203100
1460700
1081300
936000
1126100
1050200
1325100
930600
899700
1303200
1173000
974000
1042100
1001400
917400
1144200
949500
1844200
1418000
909500
959100
1018600
1262700
1318200
1509800
1153600
1056100
1031200
1336300
972900
1099800
1024900
1123600
916000
1194600
1167700
1109200
1084800
991000
1051500
1252900
1003000
1064800
1093700
1096900
1103700
1054500
1037800
1025600
1316600
1032200
995300
1152900
1244100
994900
1006000
1084100
1043800
1098700
998100
1090400
1008300
1293000
1017400
1010900
1058900
1245300
1027400
1005900
1221400
995000
1024400
1033900
1120400
995800
1442300
1125200
980000
1137400
1112800
1243400
1105600
960300
1339100
1324000
932800
1020500
994200
1365200
1102900
1025700
1103300
982700
1546200
1081900
1023900
1189600
1074000
932500
1072400
966700
1347800
1135800
1029000
978500
899900
1071000
975500
1002900
1100000
1068800
1013900
1054100
983600
995600
1038300
1436100
929000
1034200
954000
1081500
1055700
928200
1331500
1800400
995400
1047300
1069300
1108300
1073200
947800
1198100
1100900
888600
1038300
1195000
897100
993100
993600
1173300
1057500
969500
1095900
2091400
1010500
1090600
1009200
1161900
1035200
935000
1011700
1059400
913500
995400
1004700
1131400
1057800
960700
1164500
1058800
928400
1244600
1030300
949500
977700
1021200
995300
998600
1074000
1140500
1045600
949800
1055300
1082800
892400
991100
1070400
984600
1090600
1072200
1316000
927900
999900
1001600
1045400
922000
1059800
966400
1037100
1040900
1026200
1267900
1297700
982900
1032400
967100
1129900
1154100
1131100
1092700
953200
1204100
1064300
914600
1011500
1051100
1059800
988300
969100
1223600
1111900
941500
1053900
1130600
1104500
1047300
1105900
1363500
964300
900100
1061500
988900
1469000
1182200
980300
1054100
1121400
887200
1148700
987700
985200
1015600
992500
1110300
1032700
963100
1273000
1079200
884200
1035400
1123200
1102700
1161000
971900
1074000
1074800
908400
1094400
1014900
1120800
1081700
939100
1213700
1336900
903400
1019600
1073000
971800
928500
1027700
1056700
987000
942200
1100200
1035100
945000
1235700
1080800
910100
1099600
1045600
911400
1177700
987400
1118100
1170900
1190200
1047400
934700
1168600
1118100
916100
1039500
1026500
958000
988900
960200
1155400
1013100
957600
1164900
1072200
937500
1004200
1061300
1023100
1016900
923600
886500
965800
992300
1014200
990800
1032900
1167700
1115900
891100
1092100
1085900
918300
1042700
1084300
1138800
1014400
985200
1160500
1117100
903200
1056300
1107400
881800
1011500
1176800
1014500
1016600
947900
1059800
1060000
932600
1274800
1086800
912200
1028400
1031500
910900
1376700
1087400
1107100
976400
868400
1139600
1054100
923800
1078600
1054700
952300
1007200
1034200
1167500
989300
952300
1142400
1009900
940400
1261800
1041400
1118700
1068200
913700
1026300
1444100
1032900
1071800
911600
1074400
1204400
1045500
979400
985500
976700
964000
973000
1177200
1106800
1009800
1208800
903600
974300
1016900
1052200
891200
1036400
1033600
904300
977900
1143200
1075000
1026600
929800
1058700
974400
1105200
999900
957100
1117500
1157500
1008200
1385200
959500
1305200
1207400
915400
1228400
1068800
910700
1032600
974500
999300
1166400
927400
1135600
1043300
959400
1108600
917600
948000
1127200
972700
962100
1019100
1016700
1293800
1028100
917900
1278200
1080200
977600
1025500
1029700
940400
966400
969800
1411700
1126000
940600
1119200
1025600
1146800
1107800
996800
1055200
1157600
896000
1006300
1066700
1066300
1064900
979100
1101600
1115800
920200
1107500
1321800
929800
985100
867300
898700
994600
1307400
1072100
1060600
954900
1208200
1012300
926700
1163800
1069000
920100
1055600
1004800
1111100
1216900
899000
1085000
1112000
926500
1004700
1110300
1020400
1130600
964000
1152200
1071000
1033200
1093700
1045400
894500
1132100
1023000
898400
999700
989600
1120700
945800
886400
1106700
1108300
929100
1144100
1119100
966000
1014400
1115300
950000
985900
1056600
1012200
1099100
994700
1210300
1058200
979600
1040000
1077300
902800
2193600
1002800
946100
1015300
965600
1083600
1095000
1134200
1137100
913900
991000
1009700
936100
1097700
926200
1017500
921300
862100
1003600
1040500
898500
1022100
971800
1054800
1155100
913100
1153400
1247700
952200
996400
1078000
881900
1077200
1003800
1078000
1041000
997800
1184100
1079300
963900
1165400
1037400
1044900
995000
957600
1226100
1144000
890800
1093100
1085500
915400
994000
1254800
1166300
926500
884700
1123800
1107200
917600
1117100
1123300
884400
1006600
981700
1062000
1105300
1022900
1110600
1127600
883300
1002400
1257300
957100
1018400
949000
1158100
1092300
938200
1136000
1413800
884600
997900
1060600
1047200
1009700
948400
996800
991500
908400
992600
992200
1246400
1067800
1044400
1088000
1064400
1089400
1027300
894300
1022400
975300
966700
1042700
981200
1197700
1157900
927400
1002600
1027100
943500
1006700
977200
1070400
1001400
974000
1014800
1069100
988500
985400
984000
1073400
1068000
976100
1092800
1063500
1005300
1385700
1058700
944900
1095400
1031200
997000
930300
942000
1037600
1014800
936400
1228600
1066200
1030200
1058800
1246900
892400
1041800
1020200
1460900
1000200
935800
1139300
1260700
904100
1204800
1071700
960600
1005200
1018600
1056500
1088200
957400
1137100
1088800
918300
1064900
1102800
1101800
1071400
984500
958300
1017300
973000
1224700
913000
1268600
1042900
921800
1079100
1113000
924100
1041200
963500
1107600
1033600
994500
1224400
1161300
915300
1020600
1060300
1044600
993700
1009700
947300
1013900
956200
1067300
1091200
1045200
1112100
1121000
930300
1124000
1211600
907600
984300
974400
1042500
995300
975600
1207100
1154800
933100
1004800
967200
856500
1054800
1073000
1110800
1025900
939400
1107900
1110000
913300
1014300
1008700
959900
984300
993800
1097500
1058900
917100
1112800
1062400
1000400
1047800
1064100
896000
990700
972000
1096800
1116300
955200
1091800
1061100
874100
994300
1030600
1038300
1040600
1022600
1154300
919500
1016200
1334000
928200
1099100
1124200
928100
984200
1057300
1120200
1115700
913400
1121000
1235900
941500
997900
1136100
929200
974300
1080500
1536000
1067700
915300
1093100
1059500
899300
990100
987400
1189900
1042700
943100
1161300
1275600
1040800
998600
977300
1302300
978200
933600
1012900
1030700
934900
1060100
1071100
1021800
981000
1088400
889400
1006100
971500
1307400
1022800
982100
1123300
1114200
916300
1080600
1067900
960300
983500
973600
1074400
1082100
977700
1096400
1092400
954100
1009500
1147000
949600
1020000
978000
1070300
1078400
923700
1185300
1332700
935300
976900
935900
902300
1100400
921700
1004100
992200
1051700
956700
992000
1198300
1060100
918600
1057800
1041300
1008700
1000800
1004800
922500
989000
978100
1157500
1056500
939000
1095900
1057000
978300
1000900
1105800
950700
994100
966800
1095100
1001600
997700
1283900
1249300
1248400
960200
919800
1426200
1011800
948600
1135800
1263100
906300
1063900
1015400
993000
968800
989400
1017400
1006000
963300
1104300
1046900
997000
1046400
1060300
982700
1073200
995100
918500
1044400
1009700
1135400
1010100
934200
1096900
1094900
891800
1067500
1357500
909400
980400
974100
1165300
1079500
1029300
1084500
992400
874000
1014100
1077000
1203100
1046500
931400
1143300
1086600
933700
1043500
1072900
938300
990200
1003100
1023400
1228500
975300
1131200
1109600
1029600
1030500
1105800
960500
1005100
980800
1181900
1098600
962700
1061400
1059600
882000
989800
1107500
912000
998800
1034600
1108000
933100
915700
1022000
1065700
897500
1037000
1006800
986900
984400
1041200
1153500
1090500
1039600
1109100
1045700
991300
977200
1047900
998100
996300
952200
1377600
1038500
914900
1197600
1265000
876800
1106700
1000900
1011400
992100
944600
1078100
1160500
952500
1066600
1094200
967300
1042300
898500
1055200
1056900
985000
1031400
1045600
2001500
1124800
1061200
1012800
1156900
1144500
1173100
979000
1255500
1011000
982400
1321300
1257400
909600
1012100
1025000
1037200
984100
968100
1036200
1101000
958200
1123300
1057300
1014000
