times
300
300
400
300
400
400
300
300
300
300
300
300
400
500
300
300
500
400
400
200
400
400
300
500
300
400
200
400
300
300
200
300
400
900
200
300
400
400
400
300
300
300
400
400
200
200
200
500
200
300
200
500
300
300
500
300
500
400
500
400
300
300
400
800
600
500
300
200
400
300
500
200
600
300
400
300
300
400
300
400
300
600
200
300
300
400
200
500
500
400
400
700
500
300
300
400
300
300
300
300
600
400
200
400
200
200
300
700
400
300
200
500
400
600
200
400
600
300
200
1100
300
300
500
200
200
300
300
200
300
500
300
200
400
400
300
300
300
400
300
300
300
600
300
900
200
400
200
200
400
400
300
200
500
400
300
400
400
200
500
400
400
200
300
300
400
300
400
300
300
300
400
600
300
300
300
400
200
300
400
300
200
200
400
600
300
400
400
400
200
300
400
400
400
500
500
400
300
300
500
300
300
300
400
300
300
300
300
300
300
300
300
300
300
400
300
400
400
500
200
900
400
300
300
200
400
400
200
300
300
300
400
300
400
300
300
400
500
200
400
400
300
300
500
400
300
300
300
500
200
400
300
300
700
400
300
300
200
300
200
400
300
300
300
400
200
300
400
400
200
500
600
300
400
300
400
200
1000
200
300
200
300
400
300
400
300
300
400
1500
300
500
200
400
400
300
200
300
200
200
300
400
500
400
600
200
400
200
500
500
300
200
300
300
300
300
500
400
400
300
300
400
200
300
400
500
300
300
300
300
300
400
300
200
300
300
800
300
200
900
200
200
400
400
200
300
400
300
300
300
1100
500
200
200
300
500
200
300
300
400
500
400
200
300
300
400
400
300
700
400
400
400
200
400
300
200
600
300
400
400
200
200
400
300
400
400
300
200
300
300
600
300
400
200
400
300
400
400
300
200
300
300
800
300
400
300
300
400
400
300
300
300
500
300
300
400
200
400
400
300
400
300
400
400
200
400
200
300
300
1000
400
200
300
1400
400
200
400
500
400
300
200
500
300
300
200
400
200
300
300
200
300
200
300
300
500
200
300
300
300
300
400
400
300
200
300
400
300
300
400
300
300
400
600
500
200
400
300
300
300
400
300
200
300
200
400
300
200
400
900
400
400
300
900
300
300
300
300
300
600
300
400
300
300
300
200
300
300
1100
900
500
300
300
200
300
200
200
300
400
300
300
200
300
600
200
500
1400
400
300
300
300
200
300
300
600
200
300
300
600
400
300
300
300
500
500
200
400
300
400
200
300
300
400
400
400
300
300
300
300
300
600
600
400
400
400
400
200
300
300
500
300
400
300
900
300
300
200
300
500
400
400
400
300
500
300
200
400
300
300
200
300
300
300
300
500
300
300
200
300
300
300
300
400
300
400
400
300
300
200
300
300
500
400
700
300
200
200
200
300
400
200
400
400
200
200
300
400
200
1000
300
500
300
500
600
300
400
200
200
500
800
500
400
300
300
500
300
500
300
300
700
300
200
300
300
300
2400
400
200
400
300
300
300
300
400
400
300
400
300
800
300
300
800
200
300
300
300
200
300
200
500
900
300
600
400
200
400
300
300
400
300
300
300
400
300
200
300
300
300
400
200
500
300
300
300
400
500
300
400
200
300
300
300
300
600
400
300
400
500
500
700
500
400
200
400
300
300
200
300
400
200
600
200
400
200
300
400
900
400
400
200
400
200
300
400
300
300
300
1000
400
300
300
300
200
300
300
500
400
200
500
400
300
300
300
300
300
300
300
200
500
300
300
300
300
300
300
300
300
200
200
300
600
400
300
300
300
300
300
300
300
200
200
300
300
200
400
300
400
200
300
500
400
300
400
200
200
500
400
400
300
200
300
300
800
200
300
400
200
300
300
300
300
200
400
400
300
300
300
300
200
500
400
400
300
300
400
300
300
200
300
300
300
300
300
200
400
600
300
300
300
300
300
200
300
400
300
300
1000
400
300
300
300
300
3000
300
200
900
200
300
400
200
300
300
500
300
300
300
400
300
300
300
300
300
900
400
400
300
500
300
400
300
300
300
400
200
300
400
300
300
600
400
300
300
400
400
300
300
400
500
200
600
300
400
400
400
200
400
300
300
500
400
300
300
400
300
200
400
300
300
500
400
400
200
400
700
500
700
400
300
1100
300
400
300
200
400
400
200
400
300
300
300
300
400
400
300
400
200
200
300
300
300
400
400
300
200
200
300
200
300
200
400
500
300
300
400
500
400
400
400
800
300
300
400
300
300
300
600
400
200
300
500
200
300
300
200
400
200
300
200
300
300
300
400
200
300
400
300
300
1200
300
500
300
400
800
300
200
400
400
500
300
300
400
300
300
200
200
200
300
400
200
400
400
300
200
300
300
300
700
500
400
200
300
300
300
400
200
400
400
400
500
300
300
400
400
300
500
400
400
500
200
300
300
500
400
300
200
300
300
300
300
400
300
500
400
500
300
400
200
200
400
400
400
300
300
300
500
300
400
400
700
400
300
400
400
300
200
300
300
300
300
300
300
200
400
400
300
300
400
500
600
500
400
200
300
400
300
500
400
400
1100
300
200
300
300
200
500
300
300
300
300
300
300
300
500
300
400
300
300
400
400
400
300
400
300
300
900
300
200
400
300
300
200
300
400
200
300
400
600
400
400
300
400
300
400
300
300
400
400
300
300
200
300
400
200
300
400
400
300
300
1000
1000
300
300
400
700
400
400
300
500
400
300
500
300
400
300
300
300
300
300
200
300
300
300
300
300
500
1200
300
500
400
500
400
300
300
300
200
400
600
200
300
300
200
1200
400
300
600
200
200
300
200
200
200
400
400
500
400
500
400
300
500
400
400
400
300
400
300
300
300
300
300
300
400
200
300
200
300
300
300
300
1000
300
300
400
200
300
300
400
400
300
600
200
400
400
300
400
300
400
300
400
900
400
200
500
300
300
200
600
400
500
500
400
300
300
400
200
400
400
300
400
400
200
400
300
300
500
300
300
300
400
300
300
400
400
200
300
400
300
300
400
300
400
1000
500
300
200
300
500
200
1100
800
300
400
200
200
300
300
200
400
400
300
300
300
400
500
400
300
400
300
300
300
300
200
200
500
300
300
300
400
200
200
400
500
300
200
500
300
300
400
300
400
300
400
200
500
300
400
300
300
200
400
300
200
300
200
300
400
400
400
400
200
500
300
300
200
300
300
300
200
300
500
400
200
400
300
300
200
200
400
400
300
300
300
300
400
300
400
500
300
900
300
300
300
200
300
300
500
300
300
800
400
500
400
300
400
500
200
300
200
200
400
600
600
300
300
300
1200
300
200
400
400
200
300
300
200
200
1000
200
400
200
300
400
300
300
300
300
300
200
800
300
300
400
400
200
300
300
300
300
200
300
600
300
300
300
300
300
400
900
400
300
400
300
400
400
300
300
400
300
400
200
300
400
300
400
300
300
300
300
700
500
300
300
300
400
300
500
300
400
300
600
400
700
400
400
200
200
300
200
300
300
400
900
300
400
800
400
200
400
300
300
300
200
500
400
300
400
400
400
500
300
800
400
200
200
300
300
500
300
300
200
400
200
300
400
400
300
300
400
400
300
400
200
300
300
400
400
300
200
300
300
400
400
600
400
300
400
400
300
300
300
300
400
400
400
600
400
400
300
300
300
400
300
400
400
500
400
300
300
1200
300
300
300
500
400
300
200
300
600
300
300
400
400
400
300
300
300
200
300
1700
300
300
300
200
300
200
600
400
300
200
300
300
300
300
300
400
300
300
300
400
200
500
400
900
300
400
400
400
600
300
300
800
900
500
300
300
300
600
400
500
400
300
300
400
300
300
300
400
300
400
300
200
300
400
500
500
300
300
400
400
400
200
300
300
300
200
400
700
300
300
500
300
200
400
300
400
400
400
300
200
300
400
500
300
800
400
300
300
300
300
400
500
400
400
300
300
500
600
400
300
300
400
900
400
400
400
200
500
900
300
300
400
500
300
300
500
300
400
300
200
600
300
300
500
300
400
400
400
200
400
400
200
200
300
300
400
300
400
300
500
300
500
400
400
300
300
300
300
200
300
400
500
300
300
300
300
300
300
300
900
800
400
200
200
200
400
200
300
400
500
400
300
500
400
200
900
400
300
300
300
300
300
200
200
400
300
300
300
300
400
300
200
300
300
400
400
400
300
400
400
1700
600
400
400
1200
300
1700
500
300
200
400
400
500
1100
300
300
200
500
300
400
300
900
500
400
200
600
300
300
300
400
600
300
1100
400
200
300
400
300
400
400
400
300
400
400
500
300
400
700
400
300
200
400
300
300
400
500
400
300
400
24700
600
14100
6600
400
500
300
300
700
300
300
200
600
400
300
400
300
400
300
300
300
300
400
400
300
400
300
300
300
200
300
500
200
200
500
400
300
200
200
200
400
300
300
300
300
300
300
200
300
300
200
300
200
300
200
300
400
300
300
200
200
500
300
300
300
1000
500
400
400
300
300
200
300
400
700
400
200
300
200
300
300
